"article_id","index_keyword_id"
"2-s2.0-85104643201","6f9189be-e3e8-4752-aa24-3378954185fc"
"2-s2.0-85104643201","7c86be4a-6d19-4bf8-b8f4-1ff63f87fbcf"
"2-s2.0-85104643201","b84271df-2e13-485e-b2e2-4ce081d3d107"
"2-s2.0-85104643201","71fb84ca-3cf1-4dd0-8dd8-4e2a84551de1"
"2-s2.0-85104643201","f84938fc-0368-4aee-b16f-ed65c89e4ccd"
"2-s2.0-85104643201","8f274f82-4f81-402b-9394-324d2a0a5855"
"2-s2.0-85104643201","0a24b3ff-9147-4a82-a658-1efaf49da7d4"
"2-s2.0-85104643201","d727020d-e1b9-41b2-9455-50b1d00d6224"
"2-s2.0-85104643201","97168dd3-ffe0-473f-86d3-2551c397c485"
"2-s2.0-85104643201","d54aae91-3bba-4482-b697-00f3d80b75b6"
"2-s2.0-85104643201","85a6d469-ee17-45db-b191-3308929a3b60"
"2-s2.0-85104643201","3629f3f1-e3e0-46ec-977a-1962c247aa8b"
"2-s2.0-85124005642","4323694c-2ae4-456a-a79b-1ab039389f56"
"2-s2.0-85124005642","b132501d-c3bc-4109-a8fa-863a932174dd"
"2-s2.0-85124005642","fb1595e3-cd10-4cc6-a5d8-67ce25522eb8"
"2-s2.0-85124005642","d748f02a-0eba-4e96-85ba-47e84c903ac5"
"2-s2.0-85124005642","9019d447-8626-4a90-95f1-eda93902416d"
"2-s2.0-85124005642","7e165b89-6fd0-4ce3-a544-71215e00d119"
"2-s2.0-85124005642","d461faa9-1048-4ba7-ae34-c0e72273b816"
"2-s2.0-85124005642","cd2d4aa5-1ba2-40ea-a10a-3af92ff1aa0f"
"2-s2.0-85124005642","752f7f50-93b2-422e-aaa0-f477bf185d82"
"2-s2.0-85124005642","4dc267d7-41a9-4981-8079-58b78977c7d2"
"2-s2.0-85124005642","e6347dd6-cea4-49a2-a811-e1078dbbaba6"
"2-s2.0-85135730861","524c42cb-bd0c-4dcb-b2bb-e72a68f1be0d"
"2-s2.0-85135730861","52f087f0-d505-43ec-bb54-cb74f04a9b0e"
"2-s2.0-85135730861","8040e453-e367-4498-a91d-a6ec2c0dcc10"
"2-s2.0-85135730861","db2c9a94-9ae8-4763-8cc0-14428e9119a1"
"2-s2.0-85135730861","539e3086-7623-4fb7-ba0d-a1ff5416c962"
"2-s2.0-85135730861","3d03291e-ad32-4f9b-9631-99616d46ef62"
"2-s2.0-85135730861","07925b33-c202-490d-a9c9-4f104cefa9fe"
"2-s2.0-85135730861","5337f2dc-dcf7-4f77-989a-1c2c53e81648"
"2-s2.0-85135730861","e7fa858e-a248-471b-89b1-d5a51baf7dd0"
"2-s2.0-85135730861","f70460a9-0c80-408d-8059-0f208ec2b85f"
"2-s2.0-85135730861","4c68e011-c107-48b4-9875-b1ddde76421c"
"2-s2.0-85101250241","93d5a8bf-b2d6-4ec3-ba30-a553965330b0"
"2-s2.0-85101250241","44db44f1-b5a7-45ed-8957-8a020bb84cef"
"2-s2.0-85101250241","25f0e025-d9d6-406f-9347-10a695856b09"
"2-s2.0-85101250241","93acc82a-ce40-423b-8995-1d6536fbfc45"
"2-s2.0-85101250241","167b123d-5c8a-401a-add2-9d879553e234"
"2-s2.0-85101250241","9f82386c-320a-4dfa-ab14-6368e22195a3"
"2-s2.0-85101250241","46cc6bf9-4b9d-41f6-815c-857b2b850952"
"2-s2.0-85101250241","ad53200c-441d-43cd-b197-eb4432f98f14"
"2-s2.0-85101250241","fe815497-39eb-4619-9185-e1de1ac5d064"
"2-s2.0-85101250241","7731b539-dc70-49cb-ace0-5f8c3c71db14"
"2-s2.0-85101250241","7b32d559-7faf-414e-8a63-989871a217dc"
"2-s2.0-85101250241","cd0f0b99-1f6e-4955-8ac1-13b93337e4f3"
"2-s2.0-85101250241","8f71485d-5e11-4a54-9b65-f2dd489b1ad6"
"2-s2.0-85101250241","0f0b6dc7-7da2-4a31-89bf-6349a0ec7510"
"2-s2.0-85127431422","6a5181c9-2c76-40fa-9586-cb15d09dee26"
"2-s2.0-85127431422","f5133327-c5fb-4703-859d-ffdeee32882f"
"2-s2.0-85127431422","68a3df89-d640-4203-a469-76ff6f643c82"
"2-s2.0-85127431422","222d8054-7a64-4817-805c-07ec7cf4384f"
"2-s2.0-85127431422","193fadb5-9a12-41ba-8ff6-0b9f6b01d0dd"
"2-s2.0-85127431422","39529966-b289-481b-a0c2-d61d2e50911e"
"2-s2.0-85182739878","b3561f55-354a-4ff1-a91a-e5697d3a6418"
"2-s2.0-85182739878","c74cb2d7-96ce-4f1d-a737-0fed71bcde57"
"2-s2.0-85182739878","76da4f4a-99bf-43a0-8721-49f97bdc6b7f"
"2-s2.0-85182739878","12581174-0288-4e23-9b0e-dca56002905f"
"2-s2.0-85182739878","62abbd06-63e2-4540-996c-c1023e21b821"
"2-s2.0-85182739878","87f599fd-8b2a-4dcd-b7b3-1eae2256f32f"
"2-s2.0-85182739878","734c58f1-bdc9-47ee-831a-62574ad80d9e"
"2-s2.0-85182739878","8231d8ad-9a9c-41a0-b9a5-9e2e8162781e"
"2-s2.0-85182739878","b5207a0d-b1d9-4e84-b2a2-8e905e163f8e"
"2-s2.0-85182739878","0a24b3ff-9147-4a82-a658-1efaf49da7d4"
"2-s2.0-85182739878","c1da7eff-4ed7-4dec-8d08-1b3e4ac0fbc3"
"2-s2.0-85182739878","c174f1f8-1cdc-4351-a442-d181cd52c18f"
"2-s2.0-85182739878","e62b17e2-b022-4dcd-8209-b3367385071b"
"2-s2.0-85182739878","d3c52550-1a03-4a7e-91dc-d06294685c63"
"2-s2.0-85182739878","c4ff6508-59b2-40d7-8168-c4327d2448d0"
"2-s2.0-85182739878","f920dd32-5754-460e-b2a5-3fa0d034644b"
"2-s2.0-85182739878","e99df4be-215c-4bc5-b441-27e3eb476150"
"2-s2.0-85182739878","e4dbcba2-89ca-4d27-8d5b-58c5a87f4f14"
"2-s2.0-85182739878","3278bf3e-6f12-47b3-a7f5-5aaed55cb813"
"2-s2.0-85182739878","be3c0570-b48b-484c-8a52-e889d7215533"
"2-s2.0-85182739878","09a55197-c65f-4579-b73b-9796fca9e609"
"2-s2.0-85182739878","de6300cd-34c3-44da-be06-eb98c38a308a"
"2-s2.0-85182739878","7c896560-1fc0-463e-bfdd-30c8c168a7cf"
"2-s2.0-85182739878","b23bd6a6-4da2-44c7-90c8-5bcbc0e52102"
"2-s2.0-85182739878","04ce5036-d57a-4e1b-960c-c0dcbd40ca90"
"2-s2.0-85182739878","a1004112-0cf6-4e7f-90e3-a5363a6d233d"
"2-s2.0-85182739878","20a3c598-f630-4744-a2fe-41b95751aa45"
"2-s2.0-85182739878","8f6ae59c-508a-4df0-b66d-0ec08e027530"
"2-s2.0-85182739878","0ad4d4cd-61ac-4553-850a-1e234aa04f0d"
"2-s2.0-85182739878","e6c0639d-a29f-4441-832d-5932ecb603fd"
"2-s2.0-85182739878","9ad18db2-49ee-49e3-b983-8d93f7ba3ee8"
"2-s2.0-85182739878","f6eec11a-6c3a-4b01-803e-e5e8999f78b5"
"2-s2.0-85182739878","0b195f79-97ae-4c6e-8f30-5ffc61888cc9"
"2-s2.0-85182739878","f71b1ce8-d724-40b3-abd1-3bb4f09c3a08"
"2-s2.0-85182739878","0c24eea5-6f92-44ba-b374-d5cba112b926"
"2-s2.0-85182739878","c7b96222-7684-4f5a-bb1e-c13b320905b2"
"2-s2.0-85182739878","97cc6605-3559-452f-9472-286a4c138268"
"2-s2.0-85182739878","e30d430d-3d8d-4f10-903f-54c1614a14a6"
"2-s2.0-85182739878","93219415-ac08-4c0a-bb83-cf7d8e6fd4e6"
"2-s2.0-85182739878","52f087f0-d505-43ec-bb54-cb74f04a9b0e"
"2-s2.0-85182739878","5aa9dacd-3e1f-4c78-8574-12335cd01599"
"2-s2.0-85182739878","e64d29d2-9cad-4c73-b90e-b5549c07b4dc"
"2-s2.0-85182739878","eb975f33-c7bf-4e6d-adb4-ac2c5ac03a95"
"2-s2.0-85182739878","bedaeea7-9994-4076-8e56-c32c988d072c"
"2-s2.0-85182739878","53478d3f-af2b-440d-af35-5d5ccd69b2e6"
"2-s2.0-85182739878","27234e9c-0ea1-4d59-8d53-477b1f631931"
"2-s2.0-85182739878","0e3d7cf2-3c7b-4761-8cae-70ad3af297bc"
"2-s2.0-85182739878","9a436e5b-2dd8-4cc6-b758-58e4875e0f78"
"2-s2.0-85182739878","9a7c8e16-c4d3-4076-aad0-010b050f85f6"
"2-s2.0-85182739878","51aee3bb-5d18-459b-a335-2451e83e9b7a"
"2-s2.0-85182739878","c724d0ac-1ad9-4ad5-8a12-5ba34f60bba6"
"2-s2.0-85182739878","0b3d6f8e-fb3e-4bd5-b9fd-77ce24841edd"
"2-s2.0-85182739878","4c68e011-c107-48b4-9875-b1ddde76421c"
"2-s2.0-85182739878","49ad4a72-64a0-4901-9c51-595e6e675fff"
"2-s2.0-85182739878","2d6efeb2-b259-4732-8747-935078886dd3"
"2-s2.0-85182739878","c9840faf-378e-4f6c-98b8-a4857990c200"
"2-s2.0-85099005983","2da8088b-f518-43c5-af9c-e5bcd1871205"
"2-s2.0-85099005983","6c4f4a86-bc25-46ca-bdae-190047db0ff2"
"2-s2.0-85099005983","f518bc33-3ed4-43ba-a41c-2870ad8caa43"
"2-s2.0-85099005983","0f0b6dc7-7da2-4a31-89bf-6349a0ec7510"
"2-s2.0-85099005983","93d5a8bf-b2d6-4ec3-ba30-a553965330b0"
"2-s2.0-85099005983","44db44f1-b5a7-45ed-8957-8a020bb84cef"
"2-s2.0-85099005983","93acc82a-ce40-423b-8995-1d6536fbfc45"
"2-s2.0-85099005983","95327442-d182-45e1-948d-2c68881f0992"
"2-s2.0-85099005983","4f43ad30-84e3-42be-b291-b1dee0796e1c"
"2-s2.0-85099005983","167b123d-5c8a-401a-add2-9d879553e234"
"2-s2.0-85099005983","71c4174c-a549-41d6-a82f-0001218f3764"
"2-s2.0-85099005983","26e0020d-6d2a-4269-bfa0-bbae5bf8af2d"
"2-s2.0-85099005983","94530d87-ffdc-44dc-b19a-f0f78a0f8d65"
"2-s2.0-85099005983","68ec2d4a-bf4e-4e70-b2cc-0a43fd05ef59"
"2-s2.0-85099005983","938e548e-129c-40a2-a311-a1f04bb4a23d"
"2-s2.0-85099005983","2c9a10fe-8e6d-48a4-97fc-9eb554c4a445"
"2-s2.0-85099005983","bd0477a1-fd60-45dd-8a79-6ead4e4c7768"
"2-s2.0-85099005983","7b32d559-7faf-414e-8a63-989871a217dc"
"2-s2.0-85099005983","cd0f0b99-1f6e-4955-8ac1-13b93337e4f3"
"2-s2.0-85099005983","779433b1-9f4c-443a-9093-c46e39ac85cd"
"2-s2.0-85099005983","a460cfad-13bd-4a1c-9041-2e0ff3959196"
"2-s2.0-85099005983","f8c551a8-70bb-479c-a933-78bcb18d3fe9"
"2-s2.0-85175699890","2da8088b-f518-43c5-af9c-e5bcd1871205"
"2-s2.0-85175699890","11419815-de3d-48d8-b886-fd9c22453079"
"2-s2.0-85175699890","35644707-077c-4437-b0f4-387f692c2b8b"
"2-s2.0-85175699890","83cf7a3b-b9de-4174-a7be-f925763acad1"
"2-s2.0-85175699890","dd2e1d8d-452d-4263-85a7-a575a5ebefc8"
"2-s2.0-85175699890","cf2b5c45-ec89-4794-97f4-59babadeb3fb"
"2-s2.0-85175699890","d2a9e708-ef0a-4447-9646-6a59c60b98c2"
"2-s2.0-85175699890","de6b0930-e9c3-45c1-a841-def204133840"
"2-s2.0-85175699890","1af46710-b391-499b-9a47-e7326b12eecf"
"2-s2.0-85175699890","51e0ada0-585d-4ccd-b825-768305707bbe"
"2-s2.0-85175699890","b3af1e31-c431-4cfc-805f-215ab45c348b"
"2-s2.0-85175699890","f82e7ca9-655d-468b-b7cb-5613c861ec27"
"2-s2.0-85175699890","f6d1f87b-a7f8-42a1-bdfe-8c713587e323"
"2-s2.0-85175699890","a9538836-d265-446f-be8b-5401ada3584c"
"2-s2.0-85175699890","3704af04-d7a5-4d91-bdb5-f91cb277b079"
"2-s2.0-85175699890","d272a93d-b410-4935-8bad-7b0bfa80ce3f"
"2-s2.0-85175699890","5d9b3cb9-8eef-46b4-bdaa-cda879cbe179"
"2-s2.0-85175699890","82d3de5c-f282-4aea-998f-3def416f23ba"
"2-s2.0-85175699890","d93205de-6b78-4173-9a48-e36c72d511f7"
"2-s2.0-85175699890","aedd5213-0bc1-4dc9-917a-585c186e779b"
"2-s2.0-85175699890","48456f30-a30b-41c4-8352-4f77ce679c99"
"2-s2.0-85175699890","0ef03faf-8e5a-499a-bc7e-8c96b74996de"
"2-s2.0-85175699890","93219415-ac08-4c0a-bb83-cf7d8e6fd4e6"
"2-s2.0-85175699890","d5688d54-b59d-4c9f-ac8e-010dc3ae3583"
"2-s2.0-85175699890","d09f9ead-a7f0-4cfd-9e72-8da987f180bf"
"2-s2.0-85175699890","0f0b6dc7-7da2-4a31-89bf-6349a0ec7510"
"2-s2.0-85175699890","6c7b23c9-ad61-4f5b-8c1f-7cf3a9e334e8"
"2-s2.0-85175699890","acabc2bc-240c-49ef-b5cf-6f7c1ed0b2e3"
"2-s2.0-85175699890","31a88e65-3bff-4c04-99c7-d7650bfacfea"
"2-s2.0-85175699890","ffaf367f-1491-4f39-a53d-81da4816b532"
"2-s2.0-85175699890","be2e80aa-0faa-4745-b287-0031cd6a9d25"
"2-s2.0-85175699890","f2073fd0-fd3e-435a-8dc8-f85051442819"
"2-s2.0-85175699890","93acc82a-ce40-423b-8995-1d6536fbfc45"
"2-s2.0-85175699890","6c92ea7b-c661-4651-b9e4-1ff42ab48363"
"2-s2.0-85175699890","5e776cdb-811a-4d69-8a3f-650530fb1c1f"
"2-s2.0-85175699890","26e0020d-6d2a-4269-bfa0-bbae5bf8af2d"
"2-s2.0-85175699890","5874fbcd-b045-45df-9949-8019c9fc6187"
"2-s2.0-85175699890","f76bea16-68cc-4ef1-a2c9-a87bdffb6637"
"2-s2.0-85175699890","4c68e011-c107-48b4-9875-b1ddde76421c"
"2-s2.0-85175699890","d1868e50-739e-4b8e-9767-9828b8e7b811"
"2-s2.0-85175699890","62b38f6c-f87d-4141-b9cd-ec8b4b3a9720"
"2-s2.0-85130703864","653c63a3-bcfd-4493-b0ef-65a321591e1c"
"2-s2.0-85130703864","002cff96-d8f5-4967-ad52-134993f6461a"
"2-s2.0-85130703864","83cf7a3b-b9de-4174-a7be-f925763acad1"
"2-s2.0-85130703864","539e3086-7623-4fb7-ba0d-a1ff5416c962"
"2-s2.0-85130703864","fcbda0f5-8208-49da-94c5-2f4a5d7ecd64"
"2-s2.0-85130703864","7d043291-969c-46f4-b20c-edd13e052a19"
"2-s2.0-85130703864","716dfa74-7a92-4f2d-bd0f-cc251c8a183a"
"2-s2.0-85130703864","3e2e9c59-300f-4ef1-b1c9-6743f07f3d10"
"2-s2.0-85130703864","07925b33-c202-490d-a9c9-4f104cefa9fe"
"2-s2.0-85130703864","5c046c38-c28f-41b2-ad45-03dc086f0fb1"
"2-s2.0-85130703864","4c68e011-c107-48b4-9875-b1ddde76421c"
"2-s2.0-85130703864","cb963a3d-2a28-4da4-9616-2a657ed3f5b3"
"2-s2.0-85104492172","637648df-175e-4a78-9112-bf51648fec8e"
"2-s2.0-85104492172","c7759abe-84e6-4e55-8b6c-ab9ec3777ab6"
"2-s2.0-85104492172","d3399dc2-c71c-421d-a27b-ddfd05cab350"
"2-s2.0-85104492172","b5b5a0dc-33f1-4821-84e0-943ce4e5af95"
"2-s2.0-85104492172","785156eb-db04-4cbe-81d0-a0596c9e2435"
"2-s2.0-85104492172","1a152d1a-2406-43c6-83b9-2b5c42cebcd9"
"2-s2.0-85104492172","12f62ecb-2bbc-491b-8355-d648357e88b9"
"2-s2.0-85104492172","4798f753-f356-486b-ac60-6873b9fdf39f"
"2-s2.0-85104492172","7721c23f-50a9-4c00-91eb-3831ff611bc7"
"2-s2.0-85104492172","a6a675a5-c555-470a-9a96-25de31c1c565"
"2-s2.0-85104492172","fcf32aed-b729-48ce-b0d1-e1cf6b5a2829"
"2-s2.0-85104492172","10389791-cbcf-4f34-bd92-05c5b712057d"
"2-s2.0-85104492172","bcb7e90b-7574-4a01-8ef8-96a8238c3a5f"
"2-s2.0-85104492172","15cb8c3f-2a65-471b-9e61-6a8b41169b72"
"2-s2.0-85104492172","8a05c39c-46ca-4c60-967a-6861b33b4489"
"2-s2.0-85104492172","ec931c29-5fb2-4a90-81bc-e864c39a4e8c"
"2-s2.0-85104492172","65f78c20-2666-4ebb-bc86-b9ffab77b2e7"
"2-s2.0-85127319916","9019d447-8626-4a90-95f1-eda93902416d"
"2-s2.0-85127319916","f51e5dc1-f75f-4ce6-b13d-552faa06b61f"
"2-s2.0-85127319916","b6b4f4c1-0779-4aa1-b2c2-94464f5ae8db"
"2-s2.0-85127319916","531e3c26-37e9-46a3-96bb-34b84800cd2a"
"2-s2.0-85127319916","3ea43938-13bf-4d4e-b150-54d7d22762d7"
"2-s2.0-85127319916","dd63f685-cce0-4f65-b9e2-1091f37ef2ea"
"2-s2.0-85190590083","96005e16-70ce-4514-86ce-ad1167e67cd3"
"2-s2.0-85190590083","524c42cb-bd0c-4dcb-b2bb-e72a68f1be0d"
"2-s2.0-85190590083","609f826f-dfee-4bb4-8cd3-a5546eab4ada"
"2-s2.0-85190590083","269d057f-ed23-4367-bea7-540945911017"
"2-s2.0-85190590083","81e2d3af-8fae-47f6-9c71-54c1374e5dcc"
"2-s2.0-85190590083","dd2e1d8d-452d-4263-85a7-a575a5ebefc8"
"2-s2.0-85190590083","f8c8b25f-2304-4fe4-8096-e0e04d32f4a0"
"2-s2.0-85190590083","961e5b2d-1f91-4a49-a469-5f00b5c419e4"
"2-s2.0-85190590083","f436df87-5e03-40e6-98bc-c6e9547393e1"
"2-s2.0-85190590083","fce56fbb-b2e2-41c1-93a0-ed080b1c76f0"
"2-s2.0-85190590083","9f6de1b8-5b8d-4c1a-b118-36e88974cff7"
"2-s2.0-85190590083","61c33e61-813b-4af6-9387-c3354ba4265c"
"2-s2.0-85190590083","d949353e-e594-4d46-8cf8-47d0d26dbf22"
"2-s2.0-85190590083","6b1709b2-5d76-42d6-b93a-139e024939e6"
"2-s2.0-85190590083","2878ad7e-60fc-4794-b07e-876d65256927"
"2-s2.0-85190590083","f5970c67-0036-4bb9-a1a3-dee491c9812a"
"2-s2.0-85190590083","32a37e04-5ce2-40c7-8233-d1818fff4229"
"2-s2.0-85190590083","c41dff9e-cfd8-417c-a08b-2720fd334c4a"
"2-s2.0-85190590083","82d3de5c-f282-4aea-998f-3def416f23ba"
"2-s2.0-85190590083","dd38583a-bf2a-4b72-aff5-f903405ffc67"
"2-s2.0-85190590083","cce86c20-4ba3-4358-8c73-f00752fa5395"
"2-s2.0-85190590083","47cb67b6-5338-46e7-9fea-543c395ab731"
"2-s2.0-85190590083","e3b22094-e36a-4a50-8db7-1522e5f56d23"
"2-s2.0-85190590083","3df3bbad-03e4-4baf-a894-04e9d8ec0613"
"2-s2.0-85190590083","93219415-ac08-4c0a-bb83-cf7d8e6fd4e6"
"2-s2.0-85190590083","4a422b8d-d8eb-41be-b6eb-ef54db30e7ed"
"2-s2.0-85190590083","367497c1-99ca-4a2d-bf23-56ef1e72a25d"
"2-s2.0-85190590083","36fa0a78-84c2-4ffe-a6bc-bffe7d468d16"
"2-s2.0-85190590083","f5eb383a-faf3-4728-a94c-e03ba1307fe7"
"2-s2.0-85190590083","b45e1497-54ff-436b-857a-cc6124e32723"
"2-s2.0-85190590083","870e44d7-2458-482f-8c1e-9becca43a7f2"
"2-s2.0-85190590083","d09f9ead-a7f0-4cfd-9e72-8da987f180bf"
"2-s2.0-85190590083","423a7a8e-9ff9-46ba-9d33-56f06227a935"
"2-s2.0-85190590083","941c6ace-d9c1-4bbe-8a60-08f88248f54f"
"2-s2.0-85190590083","55c52912-effe-46d4-a43f-23a465d08543"
"2-s2.0-85190590083","62505702-bba5-417d-8620-cd4d8634ce41"
"2-s2.0-85190590083","a6fe1639-bd14-4af4-9cd3-e8166a956767"
"2-s2.0-85190590083","d1868e50-739e-4b8e-9767-9828b8e7b811"
"2-s2.0-85190590083","d3f1a493-195d-4cea-b6b1-163443552522"
"2-s2.0-85190590083","52888c44-8bc0-44c1-af43-26aaa45bd810"
"2-s2.0-85190590083","8c5ca90f-0201-4754-a53f-1c7d88312feb"
"2-s2.0-85190590083","ca35e44a-9241-444b-a426-236a66a420e6"
"2-s2.0-85190590083","537c37ed-4a7d-4b01-8786-c5188587880b"
"2-s2.0-85190590083","358446ed-03e0-4f8b-84db-1d77cc43d69c"
"2-s2.0-85190590083","fdd5bbde-5507-4e39-adbf-7e1dc2e16700"
"2-s2.0-85190590083","b3b72395-ef75-46ec-a8ca-24eca4269436"
"2-s2.0-85190590083","9ea07a75-0411-4e96-9a7e-fceb14fe86de"
"2-s2.0-85190590083","547b89fa-134c-42cf-892f-06025e39319a"
"2-s2.0-85190590083","27234e9c-0ea1-4d59-8d53-477b1f631931"
"2-s2.0-85190590083","202307e4-d955-4b97-bba9-59434e2ae24f"
"2-s2.0-85190590083","31c6a0af-ba5a-43dc-8089-489df11888f1"
"2-s2.0-85190590083","f70460a9-0c80-408d-8059-0f208ec2b85f"
"2-s2.0-85190590083","4c68e011-c107-48b4-9875-b1ddde76421c"
"2-s2.0-85190590083","a263b8d2-f364-4ee6-b99c-698973168ef0"
"2-s2.0-85190590083","1f81ce8b-0b85-43f4-ab8e-4537f1b08a01"
"2-s2.0-85111971188","f7e04533-8004-4b6c-9fa6-17cb508fda47"
"2-s2.0-85111971188","0f2575a4-8da9-4ad1-a258-173c8c3e48a6"
"2-s2.0-85111971188","8019eb86-0c9a-416a-a830-60a4afc02310"
"2-s2.0-85111971188","bf90a3f8-b314-4835-a24b-e61e7f294e85"
"2-s2.0-85111971188","648540f2-fe92-4c91-9296-8035c86c4e9c"
"2-s2.0-85111971188","61d74f6b-b342-4731-aace-a1b17155333f"
"2-s2.0-85111971188","dcfa6099-b444-41f5-a3f6-d262fb1f5891"
"2-s2.0-85111971188","ef1f1e85-bf0f-4ecb-838b-80c19b93312c"
"2-s2.0-85111971188","89b5c934-d923-4a70-8f43-1404839d8151"
"2-s2.0-85177439490","d748f02a-0eba-4e96-85ba-47e84c903ac5"
"2-s2.0-85177439490","420ea4f7-b6e4-4eb2-85b1-f21afc363991"
"2-s2.0-85177439490","13d4eb6f-e2ba-4829-8403-032033f43fe6"
"2-s2.0-85177439490","0d0aabc3-b846-4a63-bd0b-5c746a91628e"
"2-s2.0-85177439490","b853e1b8-56d4-4e82-8ae2-377531c03b5e"
"2-s2.0-85186930141","b579db6f-e6e7-4b5e-b7df-f5fdc9155dfc"
"2-s2.0-85186930141","dd2e1d8d-452d-4263-85a7-a575a5ebefc8"
"2-s2.0-85186930141","10a94b82-54d5-4809-a367-2123beaad24c"
"2-s2.0-85186930141","affa05a6-fc5f-4010-ba32-c5129a4af088"
